Gene stable ID,Gene name,Zebrafish gene stable ID,Zebrafish gene name,Zebrafish homology type,"Zebrafish orthology confidence [0 low, 1 high]",Zebrafish Gene-order conservation score
ENSG00000252625,RNU1-40P,,,,,
ENSG00000227635,USP9YP21,,,,,
ENSG00000237546,XKRYP6,,,,,
ENSG00000227867,ELOCP11,,,,,
ENSG00000231716,CDY23P,,,,,
ENSG00000234744,USP9YP26,,,,,
ENSG00000233156,HSFY8P,,,,,
ENSG00000289705,,,,,,
ENSG00000225876,,,,,,
ENSG00000251796,SNORA70,,,,,
ENSG00000252948,RNU6-1314P,,,,,
ENSG00000233843,CYCSP48,,,,,
ENSG00000129862,VCY1B,,,,,
ENSG00000235451,PNPLA4P1,,,,,
ENSG00000289706,,,,,,
ENSG00000225624,TBL1YP1,,,,,
ENSG00000280969,RPS4Y2,ENSDARG00000014690,rps4x,ortholog_one2many,1,0
ENSG00000224482,HSFY4P,,,,,
ENSG00000216844,,,,,,
ENSG00000229551,GAPDHP17,,,,,
ENSG00000226504,TMEM167AP1,,,,,
ENSG00000254488,,,,,,
ENSG00000237427,TOMM22P1,,,,,
ENSG00000232634,NEFLP1,,,,,
ENSG00000226918,,,,,,
ENSG00000183146,PRORY,,,,,
ENSG00000236615,,,,,,
ENSG00000169849,TSPY14P,,,,,
ENSG00000169811,RBMY1HP,,,,,
ENSG00000242393,,,,,,
ENSG00000228257,,,,,,
ENSG00000184991,TTTY13,,,,,
ENSG00000271123,ELOCP5,,,,,
ENSG00000226042,CDY10P,,,,,
ENSG00000237023,USP9YP3,,,,,
ENSG00000229416,USP9YP8,,,,,
ENSG00000230029,CDY11P,,,,,
ENSG00000224169,HSFY6P,,,,,
ENSG00000223407,USP9YP18,,,,,
ENSG00000226873,CDY14P,,,,,
ENSG00000227915,ELOCP16,,,,,
ENSG00000236620,XKRYP3,,,,,
ENSG00000224866,USP9YP25,,,,,
ENSG00000232424,USP9YP29,,,,,
ENSG00000252681,RNU1-97P,,,,,
ENSG00000232910,RAB9AP1,,,,,
ENSG00000232845,TRAPPC2P9,,,,,
ENSG00000237302,OFD1P11Y,,,,,
ENSG00000252468,RNU2-57P,,,,,
ENSG00000231341,VDAC1P6,,,,,
ENSG00000235001,EIF4A1P2,,,,,
ENSG00000214207,KRT18P10,,,,,
ENSG00000278585,SNX3P1Y,,,,,
ENSG00000235175,RPL26P37,,,,,
ENSG00000099715,PCDH11Y,ENSDARG00000098652,pcdh11,ortholog_one2many,1,0
ENSG00000231540,ELOCP9,,,,,
ENSG00000223362,CDY15P,,,,,
ENSG00000231026,XKRYP4,,,,,
ENSG00000224571,USP9YP13,,,,,
ENSG00000226369,USP9YP11,,,,,
ENSG00000280961,TTTY3B,,,,,
ENSG00000227871,USP9YP12,,,,,
ENSG00000251917,RNU1-86P,,,,,
ENSG00000231423,RAB9AP5,,,,,
ENSG00000228465,TRAPPC2P10,,,,,
ENSG00000232585,OFD1P12Y,,,,,
ENSG00000234081,ELOCP10,,,,,
ENSG00000172352,CDY1B,ENSDARG00000038985,cdyl,ortholog_one2many,1,0
ENSG00000231375,CDY17P,,,,,
ENSG00000237467,USP9YP35,,,,,
ENSG00000229250,USP9YP31,,,,,
ENSG00000232205,CDY18P,,,,,
ENSG00000230977,,,,,,
ENSG00000274234,RN7SL818P,,,,,
ENSG00000225491,UBE2Q2P4Y,,,,,
ENSG00000224827,LINC00265-2P,,,,,
ENSG00000233740,CICP2,,,,,
ENSG00000279274,,,,,,
ENSG00000234399,RBMY2XP,,,,,
ENSG00000227439,TTTY17B,,,,,
ENSG00000224210,TRIM60P5Y,,,,,
ENSG00000232003,ZNF736P12Y,,,,,
ENSG00000235412,TTTY4B,,,,,
ENSG00000183795,BPY2B,,,,,
ENSG00000240566,,,,,,
ENSG00000236379,ZNF736P4Y,,,,,
ENSG00000274899,,,,,,
ENSG00000227633,RBMY2YP,,,,,
ENSG00000279115,,,,,,
ENSG00000233652,CICP1,,,,,
ENSG00000233944,LINC00265-3P,,,,,
ENSG00000223636,UBE2Q2P5Y,,,,,
ENSG00000172297,GOLGA2P3Y,,,,,
ENSG00000278242,RN7SL725P,,,,,
ENSG00000233619,,,,,,
ENSG00000237823,CDY19P,,,,,
ENSG00000229709,USP9YP36,,,,,
ENSG00000232064,USP9YP33,,,,,
ENSG00000225609,CDY20P,,,,,
ENSG00000270535,ELOCP34,,,,,
ENSG00000225287,OFD1P13Y,,,,,
ENSG00000225256,TRAPPC2P5,,,,,
ENSG00000223856,RAB9AP2,,,,,
ENSG00000235004,USP9YP30,,,,,
ENSG00000252426,RNU1-107P,,,,,
ENSG00000231141,TTTY3,,,,,
ENSG00000232614,USP9YP9,,,,,
ENSG00000225326,USP9YP19,,,,,
ENSG00000223406,XKRYP5,,,,,
ENSG00000224240,CYCSP49,,,,,
ENSG00000227629,SLC25A15P1,,,,,
ENSG00000237917,PARP4P1,,,,,
ENSG00000231514,CCNQP2,,,,,
ENSG00000172288,CDY1,ENSDARG00000038985,cdyl,ortholog_one2many,0,0
ENSG00000242875,RBMY1B,,,,,
ENSG00000234414,RBMY1A1,,,,,
ENSG00000234795,RFTN1P1,,,,,
ENSG00000173357,,,,,,
ENSG00000290342,,,,,,
ENSG00000281449,BCL2L14,,,,,
ENSG00000180910,TTTY11,,,,,
ENSG00000224060,ARSLP1,,,,,
ENSG00000242153,OFD1P6Y,,,,,
ENSG00000250868,XKRY,,,,,
ENSG00000244646,XKRYP7,,,,,
ENSG00000282909,,,,,,
ENSG00000288686,,,,,,
ENSG00000227289,HSFY3P,,,,,
ENSG00000290841,,,,,,
ENSG00000235462,TAB3P1,,,,,
ENSG00000290852,,,,,,
ENSG00000241859,ANOS2P,,,,,
ENSG00000223637,RBMY2EP,,,,,
ENSG00000239533,GOLGA2P2Y,,,,,
ENSG00000291016,GOLGA2P2Y,,,,,
ENSG00000278212,,,,,,
ENSG00000131002,TXLNGY,,,,,
ENSG00000206159,GYG2P1,,,,,
ENSG00000232235,CDY3P,,,,,
ENSG00000224408,USP9YP22,,,,,
ENSG00000238154,USP9YP4,,,,,
ENSG00000281442,PTMAP9,,,,,
ENSG00000283344,MIR1244-4,,,,,
ENSG00000232924,ELOCP4,,,,,
ENSG00000275310,,,,,,
ENSG00000281324,LRP6,,,,,
ENSG00000232808,TTTY20,,,,,
ENSG00000233803,TSPY4,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000233803,TSPY4,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000228383,FAM197Y7,,,,,
ENSG00000286120,,,,,,
ENSG00000237802,FAM197Y6,,,,,
ENSG00000286173,,,,,,
ENSG00000229549,TSPY8,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000229549,TSPY8,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000228927,TSPY3,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000228927,TSPY3,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000215540,RBMY2CP,,,,,
ENSG00000215507,RBMY2DP,,,,,
ENSG00000239893,ZNF736P9Y,,,,,
ENSG00000225560,FAM197Y8,,,,,
ENSG00000099725,PRKY,,,,,
ENSG00000290725,XKRYP7,,,,,
ENSG00000280475,RPL21P100,,,,,
ENSG00000215580,BCORP1,,,,,
ENSG00000206783,RNU6-545P,,,,,
ENSG00000281874,,,,,,
ENSG00000207477,RNU6-318P,,,,,
ENSG00000281818,MANSC1,,,,,
ENSG00000293362,FAM197Y8,,,,,
ENSG00000290330,FAM197Y5,,,,,
ENSG00000225516,FAM197Y5,,,,,
ENSG00000258992,TSPY1,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000258992,TSPY1,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000281051,RPL23AP66,,,,,
ENSG00000290373,FAM197Y4,,,,,
ENSG00000274196,FAM197Y4,,,,,
ENSG00000281234,LOH12CR2,,,,,
ENSG00000238074,TSPY9,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000238074,TSPY9,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000280689,BORCS5,,,,,
ENSG00000290607,FAM197Y3,,,,,
ENSG00000230066,FAM197Y3,,,,,
ENSG00000290332,,,,,,
ENSG00000234803,FAM197Y2,,,,,
ENSG00000236424,TSPY10,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000236424,TSPY10,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000281168,,,,,,
ENSG00000280962,DUSP16,,,,,
ENSG00000224336,FAM197Y1,,,,,
ENSG00000234110,TSPY25P,,,,,
ENSG00000226223,TSPY16P,,,,,
ENSG00000232617,,,,,,
ENSG00000224075,TTTY22,,,,,
ENSG00000228379,,,,,,
ENSG00000274445,,,,,,
ENSG00000231874,TSPY18P,,,,,
ENSG00000234950,RBMY2OP,,,,,
ENSG00000236718,RBMY2QP,,,,,
ENSG00000243643,TSPY20P,,,,,
ENSG00000290378,,,,,,
ENSG00000225685,TSPY5P,,,,,
ENSG00000278478,,,,,,
ENSG00000281671,,,,,,
ENSG00000251766,RNA5SP518,,,,,
ENSG00000252289,RNA5SP519,,,,,
ENSG00000281525,,,,,,
ENSG00000231411,DUX4L31,,,,,
ENSG00000226061,PCMTD1P1,,,,,
ENSG00000237447,CDC27P2,,,,,
ENSG00000225840,,,,,,
ENSG00000251705,RNA5-8SP6,,,,,
ENSG00000237195,DLGAP5P1,,,,,
ENSG00000250204,TTTY23B,,,,,
ENSG00000168757,TSPY2,ENSDARG00000070560,nap1l4a,ortholog_many2many,0,0
ENSG00000168757,TSPY2,ENSDARG00000005015,tspy,ortholog_many2many,0,0
ENSG00000290448,FAM197Y9,,,,,
ENSG00000234830,FAM197Y9,,,,,
ENSG00000275352,,,,,,
ENSG00000234583,TSPY19P,,,,,
ENSG00000235094,,,,,,
ENSG00000229643,LINC00280,,,,,
ENSG00000235895,,,,,,
ENSG00000232620,TSPY17P,,,,,
ENSG00000293672,,,,,,
ENSG00000290954,,,,,,
ENSG00000294545,,,,,,
ENSG00000294758,,,,,,
ENSG00000293305,,,,,,
ENSG00000295056,,,,,,
ENSG00000239225,TTTY23,,,,,
ENSG00000230663,FAM224B,,,,,
ENSG00000295335,,,,,,
ENSG00000212856,TTTY2B,,,,,
ENSG00000129816,TTTY1B,,,,,
ENSG00000147753,TTTY7,,,,,
ENSG00000185700,TTTY8B,,,,,
ENSG00000291034,,,,,,
ENSG00000291410,,,,,,
ENSG00000291411,,,,,,
ENSG00000291412,,,,,,
ENSG00000291413,,,,,,
ENSG00000291414,MIR4740,,,,,
ENSG00000291415,MIR3186,,,,,
ENSG00000291416,,,,,,
ENSG00000291417,LINC01971,,,,,
ENSG00000291418,,,,,,
ENSG00000290435,,,,,,
ENSG00000291420,ACTG1,,,,,
ENSG00000290369,,,,,,
ENSG00000297760,,,,,,
ENSG00000297994,,,,,,
ENSG00000229308,,,,,,
ENSG00000229236,TTTY10,,,,,
ENSG00000291421,BAHCC1,,,,,
ENSG00000290323,TTTY16,,,,,
ENSG00000291422,,,,,,
ENSG00000291423,,,,,,
ENSG00000291424,,,,,,
ENSG00000291425,LINC03048,,,,,
ENSG00000237048,TTTY12,,,,,
ENSG00000298447,,,,,,
ENSG00000212855,TTTY2,,,,,
ENSG00000147761,TTTY7B,,,,,
ENSG00000233070,ZFY-AS1,,,,,
ENSG00000299745,,,,,,
ENSG00000288049,,,,,,
ENSG00000299844,,,,,,
ENSG00000290853,,,,,,
ENSG00000300212,,,,,,
ENSG00000300312,,,,,,
ENSG00000300595,,,,,,
ENSG00000223641,TTTY17C,,,,,
ENSG00000228786,SEPTIN14P23,,,,,
ENSG00000301122,,,,,,
ENSG00000290344,,,,,,
ENSG00000291033,TXLNGY,,,,,
ENSG00000288406,,,,,,
ENSG00000303338,,,,,,
ENSG00000303345,,,,,,
ENSG00000277930,,,,,,
ENSG00000290726,FAM41AY2,,,,,
ENSG00000291032,,,,,,
ENSG00000231535,LINC00278,,,,,
ENSG00000304558,,,,,,
ENSG00000129845,TTTY1,,,,,
ENSG00000286050,,,,,,
ENSG00000290381,TTTY11,,,,,
ENSG00000286187,,,,,,
ENSG00000305394,,,,,,
ENSG00000293249,,,,,,
ENSG00000305658,,,,,,
ENSG00000289707,,,,,,
ENSG00000306111,,,,,,
ENSG00000306715,,,,,,
ENSG00000286009,,,,,,
ENSG00000308317,,,,,,
ENSG00000286201,,,,,,
ENSG00000309341,,,,,,
ENSG00000291031,BCORP1,,,,,
ENSG00000286247,,,,,,
ENSG00000286217,LINC00279,,,,,
ENSG00000288260,,,,,,
ENSG00000288430,RNU5B-4P,,,,,
ENSG00000288297,ECSCR,,,,,
ENSG00000233699,TTTY18,,,,,
ENSG00000309700,,,,,,
ENSG00000288274,SMIM33,,,,,
ENSG00000288243,STING1,,,,,
ENSG00000309903,,,,,,
ENSG00000183385,TTTY8,,,,,
ENSG00000310485,,,,,,
ENSG00000293442,PRKY,,,,,
ENSG00000227166,STSP1,,,,,
ENSG00000295583,,,,,,
ENSG00000227204,RBMY2JP,,,,,
ENSG00000299821,,,,,,
ENSG00000227447,XGY1,,,,,
ENSG00000296286,,,,,,
ENSG00000230727,RBMY2WP,,,,,
ENSG00000306918,,,,,,
ENSG00000224151,USP9YP28,,,,,
ENSG00000176728,TTTY14,,,,,
ENSG00000288388,,,,,,
ENSG00000288138,NCOA4P4,,,,,
ENSG00000275578,,,,,,
ENSG00000226011,OFD1P1Y,,,,,
ENSG00000227494,USP9YP14,,,,,
ENSG00000237659,RNASEH2CP1,,,,,
ENSG00000290840,XGY2,,,,,
ENSG00000205936,PPP1R12BP2,,,,,
ENSG00000225189,REREP1Y,,,,,
ENSG00000305624,,,,,,
ENSG00000230073,,,,,,
ENSG00000232583,GPR143YP,,,,,
ENSG00000309393,,,,,,
ENSG00000234888,OFD1P15Y,,,,,
ENSG00000235014,REREP2Y,,,,,
ENSG00000229238,PPP1R12BP1,,,,,
ENSG00000299596,,,,,,
ENSG00000188399,ANKRD36P1,,,,,
ENSG00000294742,,,,,,
ENSG00000277146,,,,,,
ENSG00000226611,OFD1P2Y,,,,,
ENSG00000240438,OFD1P5Y,,,,,
ENSG00000237269,RBMY2TP,,,,,
ENSG00000288057,,,,,,
ENSG00000225466,OFD1P10Y,,,,,
ENSG00000235981,,,,,,
ENSG00000299288,,,,,,
ENSG00000223698,GOLGA6L11P,,,,,
ENSG00000297966,,,,,,
ENSG00000242854,DNM1P24,,,,,
ENSG00000244231,CSPG4P2Y,,,,,
ENSG00000172342,CSPG4P3Y,,,,,
ENSG00000284071,,,,,,
ENSG00000296017,,,,,,
ENSG00000248792,SEPTIN14P22,,,,,
ENSG00000293927,,,,,,
ENSG00000284380,,,,,,
ENSG00000310249,,,,,,
ENSG00000172294,CSPG4P4Y,,,,,
ENSG00000240450,CSPG4P1Y,,,,,
ENSG00000239304,DNM1P48,,,,,
ENSG00000197092,GOLGA6L16P,,,,,
ENSG00000307363,,,,,,
ENSG00000235583,,,,,,
ENSG00000304207,,,,,,
ENSG00000215506,TPTE2P4,,,,,
ENSG00000197038,RBMY1A3P,,,,,
ENSG00000299768,,,,,,
ENSG00000188656,TSPY7P,,,,,
ENSG00000301844,,,,,,
ENSG00000270073,TSPY6P,,,,,
ENSG00000293749,,,,,,
ENSG00000236786,TSPY15P,,,,,
ENSG00000308528,,,,,,
ENSG00000231436,RBMY3AP,,,,,
ENSG00000309329,,,,,,
ENSG00000229208,RBMY2NP,,,,,
ENSG00000310196,,,,,,
ENSG00000187657,TSPY13P,,,,,
ENSG00000309435,,,,,,
ENSG00000238235,TSPY11P,,,,,
ENSG00000296934,,,,,,
ENSG00000223744,RBMY2GP,,,,,
ENSG00000295986,,,,,,
ENSG00000229725,,,,,,
ENSG00000244395,RBMY1D,,,,,
ENSG00000251618,,,,,,
ENSG00000242389,RBMY1E,,,,,
ENSG00000227444,,,,,,
ENSG00000226092,RBMY2AP,,,,,
ENSG00000295847,,,,,,
ENSG00000237968,,,,,,
ENSG00000231159,OFD1P8Y,,,,,
ENSG00000310035,,,,,,
ENSG00000232475,HSFY5P,,,,,
ENSG00000229553,USP9YP17,,,,,
ENSG00000228850,CDY12P,,,,,
ENSG00000232029,ELOCP15,,,,,
ENSG00000236951,,,,,,
ENSG00000131548,TTTY6B,,,,,
ENSG00000169800,RBMY1F,,,,,
ENSG00000229159,TSPY23P,,,,,
ENSG00000225615,RBMY2UP,,,,,
ENSG00000229234,RBMY1KP,,,,,
ENSG00000215560,TTTY5,,,,,
ENSG00000229940,TSPY22P,,,,,
ENSG00000290336,RBMY2FP,,,,,
ENSG00000243040,RBMY2FP,,,,,
ENSG00000259247,TTTY25P,,,,,
ENSG00000237902,TSPY21P,,,,,
ENSG00000226941,RBMY1J,,,,,
ENSG00000286057,,,,,,
ENSG00000286146,,,,,,
ENSG00000278678,CYCSP41,,,,,
ENSG00000279647,,,,,,
ENSG00000280372,,,,,,
ENSG00000179381,OR4K11P,,,,,
ENSG00000286148,,,,,,
ENSG00000279477,,,,,,
ENSG00000279303,,,,,,
ENSG00000280614,,,,,,
ENSG00000280330,CTBP2P10,,,,,
ENSG00000234159,RBPMSLP,,,,,
ENSG00000229336,SREK1IP1P1,,,,,
ENSG00000224141,MIR548XHG,,,,,
ENSG00000235059,,,,,,
ENSG00000233676,FDPSP6,,,,,
ENSG00000235965,,,,,,
ENSG00000131538,TTTY6,,,,,
ENSG00000227075,,,,,,
ENSG00000225735,NEK4P1,,,,,
ENSG00000232193,,,,,,
ENSG00000234131,ELOCP8,,,,,
ENSG00000224873,CDY13P,,,,,
ENSG00000226771,,,,,,
ENSG00000230814,USP9YP24,,,,,
ENSG00000198618,PPIAP22,,,,,
ENSG00000300637,,,,,,
ENSG00000226818,SLC6A6P1,,,,,
ENSG00000279177,CTBP2P9,,,,,
ENSG00000228571,HSFY7P,,,,,
ENSG00000234340,,,,,,
ENSG00000230476,OFD1P9Y,,,,,
ENSG00000231755,CHODL-AS1,,,,,
ENSG00000273589,,,,,,
ENSG00000290348,,,,,,
ENSG00000237569,TUBAP1,,,,,
ENSG00000286155,,,,,,
ENSG00000154646,TMPRSS15,,,,,
ENSG00000224657,RBMY2BP,,,,,
ENSG00000224917,,,,,,
ENSG00000298004,,,,,,
ENSG00000290724,XKRY,,,,,
ENSG00000300757,,,,,,
ENSG00000297434,,,,,,
ENSG00000310304,,,,,,
ENSG00000275592,VN1R7P,,,,,
ENSG00000233522,FAM224A,,,,,
ENSG00000219368,ZNF299P,,,,,
ENSG00000225906,,,,,,
ENSG00000228184,SNX19P1,,,,,
ENSG00000244278,,,,,,
ENSG00000287801,,,,,,
ENSG00000273872,SLC25A15P4,,,,,
ENSG00000215326,GPX1P2,,,,,
ENSG00000223870,,,,,,
ENSG00000279895,,,,,,
ENSG00000154639,CXADR,ENSDARG00000043658,cxadr,ortholog_one2one,1,0
ENSG00000295422,,,,,,
ENSG00000299625,,,,,,
ENSG00000293280,,,,,,
ENSG00000131007,TTTY9B,,,,,
ENSG00000301107,,,,,,
ENSG00000302211,,,,,,
ENSG00000295232,,,,,,
ENSG00000290716,TTTY9A,,,,,
ENSG00000307031,,,,,,
ENSG00000251510,,,,,,
ENSG00000277282,IGHV1OR21-1,,,,,
ENSG00000215005,HSPD1P7,,,,,
ENSG00000231058,MSANTD2P1,,,,,
ENSG00000279186,,,,,,
ENSG00000215353,C1QBPP1,,,,,
ENSG00000237444,,,,,,
ENSG00000217026,RPL10P1,,,,,
ENSG00000238265,LINC00317,,,,,
ENSG00000229306,,,,,,
ENSG00000278181,,,,,,
ENSG00000226204,,,,,,
ENSG00000229289,,,,,,
ENSG00000286222,,,,,,
ENSG00000224832,LINC01689,,,,,
ENSG00000279156,,,,,,
ENSG00000278106,,,,,,
ENSG00000228708,,,,,,
ENSG00000231136,,,,,,
ENSG00000230233,,,,,,
ENSG00000234439,KRT18P2,,,,,
ENSG00000226996,,,,,,
ENSG00000286012,,,,,,
ENSG00000231620,,,,,,
ENSG00000142207,URB1,ENSDARG00000060308,urb1,ortholog_one2one,0,0
ENSG00000288512,C1R,,,,,
ENSG00000286032,,,,,,
ENSG00000232263,KRTAP25-1,,,,,
ENSG00000286091,,,,,,
ENSG00000279990,RPSAP68,,,,,
ENSG00000291444,RBMY3AP,,,,,
ENSG00000154721,JAM2,ENSDARG00000058996,jam2a,ortholog_many2many,1,50
ENSG00000154721,JAM2,ENSDARG00000079071,jam2b,ortholog_many2many,1,50
ENSG00000291445,CDY3P,,,,,
ENSG00000291446,TSPY25P,,,,,
ENSG00000291447,USP9YP22,,,,,
ENSG00000291448,TSPY16P,,,,,
ENSG00000291449,USP9YP4,,,,,
ENSG00000291450,ELOCP4,,,,,
ENSG00000291451,RBMY1A3P,,,,,
ENSG00000291452,,,,,,
ENSG00000291453,TTTY20,,,,,
ENSG00000291455,TSPY8,,,,,
ENSG00000291456,FAM197Y7,,,,,
ENSG00000291457,,,,,,
ENSG00000291458,TSPY4,,,,,
ENSG00000291459,TSPY9,,,,,
ENSG00000291460,FAM197Y2,,,,,
ENSG00000291461,FAM197Y4,,,,,
ENSG00000291462,FAM197Y4,,,,,
ENSG00000291454,FAM197Y8,,,,,
ENSG00000293355,FAM197Y8,,,,,
ENSG00000234730,,,,,,
ENSG00000223822,EEF1A1P1,,,,,
ENSG00000230972,,,,,,
ENSG00000224018,,,,,,
ENSG00000231986,,,,,,
ENSG00000225267,RPL8P2,,,,,
ENSG00000156282,CLDN17,,,,,
ENSG00000232260,BTF3L4P1,,,,,
ENSG00000223563,,,,,,
ENSG00000232512,,,,,,
ENSG00000215369,RPL37P3,,,,,
ENSG00000215317,THUMPD1P1,,,,,
ENSG00000259981,,,,,,
ENSG00000215351,PPIAP1,,,,,
ENSG00000235514,LLPHP2,,,,,
ENSG00000188694,KRTAP24-1,,,,,
ENSG00000281181,,,,,,
ENSG00000288124,C1RL,,,,,
ENSG00000219592,NCSTNP1,,,,,
ENSG00000279167,,,,,,
ENSG00000233206,RPS3AP1,,,,,
ENSG00000156304,SCAF4,ENSDARG00000077093,scaf4a,ortholog_one2many,1,25
ENSG00000156304,SCAF4,ENSDARG00000018854,scaf4b,ortholog_one2many,1,50
ENSG00000288352,C1RL-AS1,,,,,
ENSG00000285019,ELOCP5,,,,,
ENSG00000285196,CDY10P,,,,,
ENSG00000285308,USP9YP3,,,,,
ENSG00000288369,RBP5,,,,,
ENSG00000285028,USP9YP8,,,,,
ENSG00000285455,CDY11P,,,,,
ENSG00000285477,OFD1P16Y,,,,,
ENSG00000284403,RNU6-485P,,,,,
ENSG00000288383,,,,,,
ENSG00000288427,CLSTN3,,,,,
ENSG00000233300,EIF4A1P1,,,,,
ENSG00000227342,LINC00307,,,,,
ENSG00000154654,NCAM2,ENSDARG00000017466,ncam2,ortholog_one2many,1,0
ENSG00000154654,NCAM2,ENSDARG00000098523,NCAM2,ortholog_one2many,1,0
ENSG00000027001,MIPEP,ENSDARG00000055339,mipepb,ortholog_one2many,0,0
ENSG00000027001,MIPEP,ENSDARG00000055344,mipepa,ortholog_one2many,1,25
ENSG00000237527,,,,,,
ENSG00000281383,,,,,,
ENSG00000218549,OR4K12P,,,,,
ENSG00000279690,,,,,,
ENSG00000235564,,,,,,
ENSG00000227721,RPSAP64,,,,,
ENSG00000234107,TPT1P1,,,,,
ENSG00000282467,,,,,,
ENSG00000231231,LINC01423,,,,,
ENSG00000227330,,,,,,
ENSG00000156284,CLDN8,ENSDARG00000099950,cldn8.3,ortholog_one2one,1,75
ENSG00000287109,,,,,,
ENSG00000227090,,,,,,
ENSG00000237609,LINC02943,,,,,
ENSG00000279534,,,,,,
ENSG00000279648,,,,,,
ENSG00000237138,HUNK-AS1,,,,,
ENSG00000279967,,,,,,
ENSG00000142149,HUNK,,,,,
ENSG00000269099,LSP1P1,,,,,
ENSG00000215604,ZNF962P,,,,,
ENSG00000283579,,,,,,
ENSG00000271429,RPL17P51,,,,,
ENSG00000288281,,,,,,
ENSG00000228036,HSPD1P9,,,,,
ENSG00000288116,,,,,,
ENSG00000240868,C1QTNF9-AS1,,,,,
ENSG00000232102,MTCO3P2,,,,,
ENSG00000288542,,,,,,
ENSG00000288217,PEX5,,,,,
ENSG00000274351,,,,,,
ENSG00000273167,,,,,,
ENSG00000275945,EIF3FP1,,,,,
ENSG00000154642,C21orf91,ENSDARG00000030803,C10H21orf91,ortholog_one2one,1,0
ENSG00000218198,RPS20P32,,,,,
ENSG00000233259,FABP3P2,,,,,
ENSG00000179141,MTUS2-AS1,,,,,
ENSG00000102753,KPNA3,ENSDARG00000052641,kpna3,ortholog_one2one,1,75
ENSG00000184856,LINC00308,,,,,
ENSG00000159256,MORC3,ENSDARG00000056679,morc3a,ortholog_many2many,0,25
ENSG00000284255,OR4C12,,,,,
ENSG00000284278,OR4C48P,,,,,
ENSG00000284123,OR4C49P,,,,,
ENSG00000292249,OR4C45,,,,,
ENSG00000276958,,,,,,
ENSG00000278477,,,,,,
ENSG00000165475,CRYL1,ENSDARG00000003675,cryl1,ortholog_one2one,1,100
ENSG00000159086,PAXBP1,ENSDARG00000062361,paxbp1,ortholog_one2one,1,0
ENSG00000260388,LINC00562,,,,,
ENSG00000223782,RPS21P8,,,,,
ENSG00000275202,,,,,,
ENSG00000102547,CAB39L,ENSDARG00000036658,cab39l,ortholog_one2one,1,25
ENSG00000286779,,,,,,
ENSG00000270809,CHCHD2P11,,,,,
ENSG00000232786,TIMM9P3,,,,,
ENSG00000225179,LINC00457,,,,,
ENSG00000223724,RAD17P2,,,,,
ENSG00000120675,DNAJC15,ENSDARG00000038309,dnajc15,ortholog_one2one,1,100
ENSG00000132975,GPR12,ENSDARG00000062934,gpr12,ortholog_one2one,1,100
ENSG00000236758,MTUS2-AS2,,,,,
ENSG00000158270,COLEC12,ENSDARG00000061140,colec12,ortholog_one2one,1,25
ENSG00000279025,,,,,,
ENSG00000274316,ZNF646P1,,,,,
ENSG00000271190,RPP40P2,,,,,
ENSG00000231910,GAMTP2,,,,,
ENSG00000132970,WASF3,ENSDARG00000059466,wasf3a,ortholog_one2many,0,0
ENSG00000132970,WASF3,ENSDARG00000062948,wasf3b,ortholog_one2many,1,100
ENSG00000271486,NIPA2P3,,,,,
ENSG00000205929,EPCIP,,,,,
ENSG00000279784,,,,,,
ENSG00000265514,LINC01892,,,,,
ENSG00000286149,,,,,,
ENSG00000230379,,,,,,
ENSG00000286267,,,,,,
ENSG00000286178,,,,,,
ENSG00000265316,,,,,,
ENSG00000286252,,,,,,
ENSG00000232886,,,,,,
ENSG00000232986,,,,,,
ENSG00000288463,,,,,,
ENSG00000267425,LINC01928,,,,,
ENSG00000232837,LINC01700,,,,,
ENSG00000265188,,,,,,
ENSG00000227054,FDX1P2,,,,,
ENSG00000133110,POSTN,ENSDARG00000104267,postnb,ortholog_one2many,1,50
ENSG00000133110,POSTN,ENSDARG00000043806,postna,ortholog_one2many,1,50
ENSG00000154645,CHODL,ENSDARG00000034528,chodl,ortholog_one2one,1,0
ENSG00000263505,SLC25A3P3,,,,,
ENSG00000265257,,,,,,
ENSG00000279885,,,,,,
ENSG00000261627,,,,,,
ENSG00000266065,,,,,,
ENSG00000266153,,,,,,
ENSG00000266613,COP1P1,,,,,
ENSG00000168461,RAB31,ENSDARG00000115832,,ortholog_one2one,0,25
ENSG00000226012,,,,,,
ENSG00000228235,,,,,,
ENSG00000156273,BACH1,ENSDARG00000002196,bach1b,ortholog_one2many,1,50
ENSG00000156273,BACH1,ENSDARG00000062553,bach1a,ortholog_one2many,0,0
ENSG00000266102,,,,,,
ENSG00000279439,,,,,,
